helyseg_nev,ksh_kod,jogallas,varmegye,jaras_kod,jaras_nev,jaras_szekhelye,ph_kod,ph_szekhelye,terulet_ha,lako_nepesseg,lakasok_szama,becslult_terulet,bolgar,gorog,horvat,lengyel,nemet,ormeny,roma,roman,ruszin,szerb,szlovak,szloven,ukran
Mezőcsokonya,30854.0,község,Somogy,143 0,Kaposvári,Kaposvár,5.0,Somogysárd,3078.0,1150,444,,,,,,,,1.0,,,,,,
Meződ,3470.0,község,Baranya,025 0,Hegyháti,Sásd,5.0,Sásd,1041.0,114,67,,,,,,,,,,,,,,
Mezőfalva,17552.0,nagyközség,Fejér,078 0,Dunaújvárosi,Dunaújváros,1.0,–,8042.0,4447,1845,,,,,,1.0,,1.0,,,,,,
Mezőgyán,4206.0,község,Békés,051 0,Sarkadi,Sarkad,5.0,Kötegyán,5987.0,807,468,,,,,,,,1.0,,,,,,
Mezőhegyes,11873.0,város,Békés,049 0,Mezőkovácsházai,Mezőkovácsháza,1.0,–,15544.0,4173,2833,,,,,,,,,,,,,,
Mezőhék,26286.0,község,Jász-Nagykun-Szolnok,166 0,Mezőtúri,Mezőtúr,5.0,Mezőtúr,8982.0,302,168,,,,,,,,,,,,,,
Mezőkeresztes,11323.0,város,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,1.0,–,7426.000000000001,3459,1615,,,,,,,,,,,,,,
Mezőkomárom,5689.0,község,Fejér,079 0,Enyingi,Enying,5.0,Mezőszentgyörgy,2905.0,830,401,,,,,,,,,,,,,,
Mezőkovácsháza,30322.0,város,Békés,049 1,Mezőkovácsházai,Mezőkovácsháza,1.0,–,6259.0,5251,2870,,,,,,,,1.0,1.0,,,,,
Mezőkövesd,19433.0,város,Borsod-Abaúj-Zemplén,060 1,Mezőkövesdi,Mezőkövesd,2.0,[Helyben],10049.0,15413,7645,,,,,,,,1.0,,,,,,
Mezőladány,32656.0,község,Szabolcs-Szatmár-Bereg,153 0,Kisvárdai,Kisvárda,2.0,[Helyben],1407.0,902,338,,,,,,,,1.0,,,,,,
Mezőlak,23560.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Nemesgörzsöny,2157.0,901,391,,,,,,,,,,,,,,
Mezőnagymihály,18379.0,község,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,5.0,Szentistván,6186.0,913,490,,,,,,,,,,,,,,
Mezőnyárád,11749.0,község,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,2.0,[Helyben],1406.0,1503,689,,,,,,,,,,,,,,
Mezőörs,12812.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Pér,4848.0,957,351,,,,,,,,,,,,,,
Mezőpeterd,31033.0,község,Hajdú-Bihar,094 0,Berettyóújfalui,Berettyóújfalu,5.0,Körösszegapáti,1823.0,540,262,,,,,,,,1.0,1.0,,,,,
Mezősas,18847.0,község,Hajdú-Bihar,094 0,Berettyóújfalui,Berettyóújfalu,5.0,Körösszegapáti,2639.0,598,290,,,,,,,,1.0,1.0,,,,,
Mezőszemere,25089.0,község,Heves,105 0,Füzesabonyi,Füzesabony,5.0,Szihalom,2148.0,1026,576,,,,,,,,1.0,,,,,,
Mezőszentgyörgy,6576.0,község,Fejér,079 0,Enyingi,Enying,2.0,[Helyben],2712.0,1234,448,,,,,,,,1.0,,,,,,
Mezőszilas,29036.0,község,Fejér,084 0,Sárbogárdi,Sárbogárd,2.0,[Helyben],6497.0,2004,810,,,,,,,,1.0,,,,,,
Mezőtárkány,31662.0,község,Heves,105 0,Füzesabonyi,Füzesabony,2.0,[Helyben],4061.0,1483,656,,,,,,,,1.0,,,,,,
Mezőtúr,4260.0,város,Jász-Nagykun-Szolnok,166 1,Mezőtúri,Mezőtúr,2.0,[Helyben],28972.000000000004,15257,7736,,,,,,,,1.0,,,,,,
Mezőzombor,3443.0,község,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,1.0,–,3879.0,2202,838,,,,,,,,1.0,,,,,,
Miháld,27526.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,5.0,Nagyrécse,2164.0,668,347,,,,,,,,,,,,,,
Mihályfa,2130.0,község,Zala,198 0,Zalaszentgróti,Zalaszentgrót,5.0,Óhíd,1207.0,339,176,,,,,,,,,,,,,,
Mihálygerge,13222.0,község,Nógrád,120 0,Salgótarjáni,Salgótarján,2.0,[Helyben],1106.0,490,282,,,,,,,,,,,,,,
Mihályháza,4668.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Nemesszalók,2152.0,671,309,,,,,,,,,,,,,,
Mihályi,21980.0,község,Győr-Moson-Sopron,088 0,Kapuvári,Kapuvár,2.0,[Helyben],1628.0,1041,461,,,,,,,,,,,,,,
Mike,20905.0,község,Somogy,143 0,Kaposvári,Kaposvár,2.0,[Helyben],3240.9999999999995,561,243,,,,,,,,1.0,,,,,,
Mikebuda,24466.0,község,Pest,124 0,Ceglédi,Cegléd,5.0,Albertirsa,4217.0,685,313,,,,,,,,,,,,,,
Mikekarácsonyfa,22141.0,község,Zala,194 0,Lenti,Lenti,5.0,Csömödér,850.0,318,138,,,,,,,,,,,,,,
Mikepércs,24217.0,község,Hajdú-Bihar,096 0,Derecskei,Derecske,1.0,–,3693.0,5362,1883,,,,,,,,1.0,,,,,,
Miklósi,33376.0,község,Somogy,147 0,Tabi,Tab,5.0,Törökkoppány,1047.0,174,123,,,,,,1.0,,,,,,,,
Mikófalva,31282.0,község,Heves,103 0,Bélapátfalvai,Bélapátfalva,5.0,Balaton,1441.0,625,314,,,,,,,,,,,,,,
Mikóháza,24253.0,község,Borsod-Abaúj-Zemplén,065 0,Sátoraljaújhelyi,Sátoraljaújhely,2.0,[Helyben],1691.0,487,240,,,,,,,,,,,,1.0,,
Mikosszéplak,30599.0,község,Vas,182 0,Vasvári,Vasvár,5.0,Kám,1866.0,298,150,,,,,,,,,,,,,,
Milejszeg,2662.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Gellénháza,908.0,300,144,,,,,,,,,,,,,,
Milota,31750.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,5.0,Tiszakóród,1539.0,865,313,,,,,,,,1.0,,,,,,
Mindszent,21555.0,város,Csongrád-Csanád,071 0,Hódmezővásárhelyi,Hódmezővásárhely,1.0,–,5935.0,6209,3153,,,,,,,,1.0,,,,,,
Mindszentgodisa,16285.0,község,Baranya,025 0,Hegyháti,Sásd,2.0,[Helyben],2297.0,681,343,,,,,,1.0,,1.0,,,,,,
Mindszentkálla,4534.0,község,Veszprém,189 0,Tapolcai,Tapolca,5.0,Kővágóörs,1084.0,250,141,,,,,,,,,,,,,,
Misefa,4756.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Nagykapornak,651.0,256,122,,,,,,,,,,,,,,
Miske,30632.0,község,Bács-Kiskun,037 0,Kalocsai,Kalocsa,2.0,[Helyben],4227.0,1509,696,,,,,,1.0,,1.0,,,,1.0,,
Miskolc,30456.0,"megyeszékhely, megyei jogú város",Borsod-Abaúj-Zemplén,061 1,Miskolci,Miskolc,1.0,–,23667.0,141440,79234,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0
Miszla,2811.0,község,Tolna,174 0,Tamási,Tamási,5.0,Gyönk,3472.0,252,174,,,,,,,,,,,,,,
Mocsa,26930.0,község,Komárom-Esztergom,112 0,Komáromi,Komárom,2.0,[Helyben],6719.0,2106,827,,,,,,,,,,,,,,
Mogyoród,17783.0,nagyközség,Pest,128 0,Gödöllői,Gödöllő,1.0,–,3449.0,8436,3348,,,,,,,,1.0,1.0,,,,,
Mogyorósbánya,28255.0,község,Komárom-Esztergom,110 0,Esztergomi,Esztergom,5.0,Nyergesújfalu,732.0,866,333,,,,,,,,,,,,1.0,,
Mogyoróska,10968.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,5.0,Telkibánya,1917.0000000000002,77,113,,,,,,,,,,,,,,
Moha,25715.0,község,Fejér,085 0,Székesfehérvári,Székesfehérvár,5.0,Sárkeresztes,988.0000000000001,566,260,,,,,,,,,,,,,,
Mohács,23959.0,város,Baranya,027 1,Mohácsi,Mohács,1.0,–,11223.0,17054,8531,,,,1.0,,1.0,,1.0,,,1.0,,,
Mohora,27915.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,5.0,Cserhátsurány,1595.0,889,367,,,,,,,,1.0,,,,,,
Molnári,21014.0,község,Zala,195 0,Letenyei,Letenye,5.0,Semjénháza,1286.0,597,263,,,,1.0,,,,,,,,,,
Molnaszecsőd,3294.0,község,Vas,177 0,Körmendi,Körmend,2.0,[Helyben],1169.0,416,183,,,,,,,,,,,,,,
Molvány,29522.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Nagydobsza,1376.0,152,82,,,,,,,,,,,,,,
Monaj,9016.0,község,Borsod-Abaúj-Zemplén,067 0,Szikszói,Szikszó,5.0,Homrogd,1153.0,256,99,,,,,,,,,,,,,,
Monok,7825.0,község,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,5.0,Rátka,4196.0,1430,766,,,,,,,,1.0,,,,,,
Monor,10551.0,város,Pest,130 1,Monori,Monor,1.0,–,4679.0,19355,7097,,,,,,,,1.0,1.0,,,,,
Monorierdő,34397.0,község,Pest,130 0,Monori,Monor,1.0,–,1507.0,5107,1943,,,,,,,,1.0,,,,,,
Mónosbél,31565.0,község,Heves,103 0,Bélapátfalvai,Bélapátfalva,5.0,Bélapátfalva,1378.0,395,143,,,,,,,,,,,,,,
Monostorapáti,24040.0,község,Veszprém,189 0,Tapolcai,Tapolca,2.0,[Helyben],2554.0,1061,486,,,,,,,,1.0,,,,,,
Monostorpályi,25894.0,község,Hajdú-Bihar,096 0,Derecskei,Derecske,1.0,–,4444.0,2130,941,,,,,,,,,,,,,,
Monoszló,22512.0,község,Veszprém,185 0,Balatonfüredi,Balatonfüred,5.0,Zánka,746.0,96,64,,,,,,,,,,,,,,
Monyoród,16027.0,község,Baranya,024 0,Bólyi,Bóly,5.0,Szederkény,712.0,171,93,,,,,,,,,,,,,,
Mór,18485.0,város,Fejér,082 1,Móri,Mór,1.0,–,10861.0,13256,5762,,,,,,1.0,,1.0,,,,,,
Mórágy,20701.0,község,Tolna,170 0,Bonyhádi,Bonyhád,5.0,Bonyhád,1761.0,622,296,,,,,,1.0,,1.0,,,,,,
Mórahalom,4349.0,város,Csongrád-Csanád,074 1,Mórahalmi,Mórahalom,1.0,–,8315.0,6432,2868,,,,,,,,,,,,,,
Móricgát,34096.0,község,Bács-Kiskun,042 0,Kiskunmajsai,Kiskunmajsa,5.0,Jászszentlászló,3289.0,397,289,,,,,,,,,,,,,,
Mórichida,2556.0,község,Győr-Moson-Sopron,092 0,Téti,Tét,5.0,Gyarmat,3229.9999999999995,803,351,,,,,,,,,,,,,,
Mosdós,31343.0,község,Somogy,143 0,Kaposvári,Kaposvár,5.0,Baté,1695.0,827,324,,,,,,,,1.0,,,,,,
Mosonmagyaróvár,4783.0,város,Győr-Moson-Sopron,089 1,Mosonmagyaróvári,Mosonmagyaróvár,1.0,–,8378.0,33743,16665,,,,,,1.0,,1.0,,,,,1.0,
Mosonszentmiklós,33677.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,1.0,–,3071.0,2662,1026,,,,,,,,,,,,,,
Mosonszolnok,28149.0,község,Győr-Moson-Sopron,089 0,Mosonmagyaróvári,Mosonmagyaróvár,2.0,[Helyben],4390.0,1866,655,,,,,,,,,,,,,,
Mosonudvar,34412.0,község,Győr-Moson-Sopron,089 0,Mosonmagyaróvári,Mosonmagyaróvár,5.0,Mosonszolnok,157.0,381,157,,,,,,,,,,,,,,
Mozsgó,29540.0,község,Baranya,033 0,Szigetvári,Szigetvár,2.0,[Helyben],2176.0,862,337,,,,,,1.0,,1.0,,,,,,
Mőcsény,33349.0,község,Tolna,170 0,Bonyhádi,Bonyhád,5.0,Bonyhád,1214.0,340,143,,,,,,,,,,,,,,
Mucsfa,13620.0,község,Tolna,170 0,Bonyhádi,Bonyhád,5.0,Aparhant,1275.0,284,148,,,,,,,,,,,,,,
Mucsi,7029.0,község,Tolna,174 0,Tamási,Tamási,5.0,Hőgyész,2476.0,417,199,,,,,,,,,,,,,,
Múcsony,21546.0,nagyközség,Borsod-Abaúj-Zemplén,058 0,Kazincbarcikai,Kazincbarcika,2.0,[Helyben],1755.0,2631,1185,,,,,1.0,,,1.0,,1.0,,,,
Muhi,2158.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,5.0,Kesznyéten,961.9999999999999,478,206,,,,,,,,,,,,,,
Murakeresztúr,25210.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,2.0,[Helyben],1172.0,1521,686,,,,1.0,,,,1.0,,,,,,
Murarátka,7968.0,község,Zala,195 0,Letenyei,Letenye,5.0,Letenye,1204.0,227,128,,,,,,,,1.0,,,,,,
Muraszemenye,33987.0,község,Zala,195 0,Letenyei,Letenye,5.0,Bázakerettye,1614.9999999999998,486,271,,,,,,,,,,,,,,
Murga,18917.0,község,Tolna,170 0,Bonyhádi,Bonyhád,5.0,Zomba,659.0,44,49,,,,,,,,,,,,,,
Murony,11989.0,község,Békés,045 0,Békési,Békés,2.0,[Helyben],3568.0,1079,546,,,,,,,,,,,,,,
Nábrád,19211.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,2.0,[Helyben],1763.0,845,366,,,,,,,,,,,,,,
Nadap,27599.0,község,Fejér,080 0,Gárdonyi,Gárdony,5.0,Kápolnásnyék,693.0,810,326,,,,,,,,,,,,,,
Nádasd,6716.0,község,Vas,177 0,Körmendi,Körmend,2.0,[Helyben],3560.0,1316,595,,,,,,,,,,,,,,
Nádasdladány,13903.0,község,Fejér,085 0,Székesfehérvári,Székesfehérvár,5.0,Úrhida,2635.0,1646,625,,,,,,,,,,,,,,
Nádudvar,28103.0,város,Hajdú-Bihar,100 0,Hajdúszoboszlói,Hajdúszoboszló,1.0,–,22591.0,7935,3622,,,,,,,,1.0,,,,,,
Nágocs,15909.0,község,Somogy,147 0,Tabi,Tab,5.0,Andocs,2226.0,577,263,,,,,,,,,,,,,,
Nagyacsád,23551.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Nemesgörzsöny,1395.0,597,251,,,,,,,,,,,,,,
Nagyalásony,27979.0,község,Veszprém,186 0,Devecseri,Devecser,5.0,Tüskevár,1401.0,482,203,,,,,,,,,,,,,,
Nagyar,4710.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,5.0,Szatmárcseke,1599.0,594,278,,,,,,,,1.0,,,,,,
Nagyatád,17941.0,város,Somogy,145 1,Nagyatádi,Nagyatád,1.0,–,7059.999999999999,9218,4868,,,,1.0,,,,1.0,,,,,,
Nagybajcs,2361.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Kisbajcs,774.0,1232,471,,,,,,,,,,,,,,
Nagybajom,21652.0,város,Somogy,143 0,Kaposvári,Kaposvár,2.0,[Helyben],10806.0,3140,1128,,,,,,,,1.0,,,,,,
Nagybakónak,12760.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,5.0,Nagyrécse,1794.0000000000002,373,213,,,,,,,,,,,,,,
Nagybánhegyes,26028.0,község,Békés,049 0,Mezőkovácsházai,Mezőkovácsháza,5.0,Kaszaper,4224.0,1014,778,,,,,,,,,,,,1.0,,
Nagybaracska,25955.0,község,Bács-Kiskun,035 0,Bajai,Baja,2.0,[Helyben],3795.0000000000005,1954,1008,,,,,,,,1.0,,,,,,
Nagybarca,29188.0,község,Borsod-Abaúj-Zemplén,058 0,Kazincbarcikai,Kazincbarcika,5.0,Mályinka,1439.0,881,354,,,,,,,,,,,,,,
Nagybárkány,16391.0,község,Nógrád,120 0,Salgótarjáni,Salgótarján,5.0,Lucfalva,884.0,631,242,,,,,,,,1.0,,,,,,
Nagyberény,29063.0,község,Somogy,146 0,Siófoki,Siófok,5.0,Ádánd,2314.0,1264,594,,,,,,,,,,,,,,
Nagyberki,21449.0,község,Somogy,143 0,Kaposvári,Kaposvár,2.0,[Helyben],2174.0,1282,506,,,,,,,,1.0,,,,,,
Nagybörzsöny,14775.0,község,Pest,137 0,Szobi,Szob,5.0,Kemence,5065.0,570,359,,,,,,1.0,,1.0,,,,,,
Nagybudmér,3984.0,község,Baranya,024 0,Bólyi,Bóly,5.0,Bóly,1022.0000000000001,149,78,,,,,,,,,,,,,,
Nagycenk,2495.0,nagyközség,Győr-Moson-Sopron,091 0,Soproni,Sopron,2.0,[Helyben],1945.0,2871,1086,,,,,,,,,,,,,,
Nagycsány,18111.0,község,Baranya,030 0,Sellyei,Sellye,5.0,Csányoszró,565.0,124,43,,,,,,,,,,,,,,
Nagycsécs,5582.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,5.0,Sajóörös,983.0,731,283,,,,,,,,1.0,,,,,,
Nagycsepely,20598.0,község,Somogy,146 0,Siófoki,Siófok,5.0,Balatonszárszó,1980.0,365,185,,,,,,,,,,,,,,
Nagycserkesz,22743.0,község,Szabolcs-Szatmár-Bereg,157 0,Nyíregyházi,Nyíregyháza,5.0,Kálmánháza,4147.0,1516,642,,,,,,,,1.0,,,,,,
Nagydém,10001.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Csót,1332.0,319,167,,,,,,,,,,,,,,
Nagydobos,21485.0,község,Szabolcs-Szatmár-Bereg,154 0,Mátészalkai,Mátészalka,1.0,–,2693.0,2072,739,,,,,,,,1.0,,,,,,
Nagydobsza,33899.0,község,Baranya,033 0,Szigetvári,Szigetvár,2.0,[Helyben],1323.0,556,227,,,,1.0,,,,1.0,,,,,,
Nagydorog,18388.0,nagyközség,Tolna,172 0,Paksi,Paks,2.0,[Helyben],4144.0,2414,1066,,,,,,,,1.0,,,,,,
Nagyecsed,6488.0,város,Szabolcs-Szatmár-Bereg,154 0,Mátészalkai,Mátészalka,2.0,[Helyben],4385.0,5987,2291,,,,,,,,1.0,,,,,,
Nagyér,20914.0,község,Csongrád-Csanád,073 0,Makói,Makó,5.0,Csanádalberti,1229.0,446,239,,,,,,,,,,,,,,
Nagyesztergár,23180.0,község,Veszprém,192 0,Zirci,Zirc,5.0,Dudar,1829.0,1105,403,,,,,,1.0,,,,,,,,
Nagyfüged,26879.0,község,Heves,106 0,Gyöngyösi,Gyöngyös,5.0,Vámosgyörk,2751.0,1779,693,,,,,,,,1.0,,,,,,
Nagygeresd,9283.0,község,Vas,179 0,Sárvári,Sárvár,5.0,Uraiújfalu,940.0,260,144,,,,,,,,,,,,,,
Nagygörbő,5218.0,község,Zala,198 0,Zalaszentgróti,Zalaszentgrót,5.0,Óhíd,745.0,196,99,,,,,,,,,,,,,,
Nagygyimót,8262.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Csót,2344.0,497,251,,,,,,,,,,,,,,
Nagyhajmás,12858.0,község,Baranya,025 0,Hegyháti,Sásd,5.0,Mágocs,1801.0000000000002,262,131,,,,,,,,1.0,,,,,,
Nagyhalász,27155.0,város,Szabolcs-Szatmár-Bereg,151 0,Ibrányi,Ibrány,1.0,–,4430.0,5270,1949,,,,,,,,1.0,,,,,,
Nagyharsány,2653.0,község,Baranya,031 0,Siklósi,Siklós,2.0,[Helyben],2601.0,1325,516,,,,,,,,1.0,,,,,,
Nagyhegyes,9478.0,község,Hajdú-Bihar,100 0,Hajdúszoboszlói,Hajdúszoboszló,1.0,–,13277.000000000002,2874,1114,,,,,,,,,,,,,,
Nagyhódos,26976.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,5.0,Méhtelek,764.0,108,84,,,,,,,,,,,,,,
Nagyhuta,15468.0,község,Borsod-Abaúj-Zemplén,065 0,Sátoraljaújhelyi,Sátoraljaújhely,5.0,Pálháza,3506.0,71,36,,,,,,,,,,,,,,
Nagyigmánd,22372.0,nagyközség,Komárom-Esztergom,112 0,Komáromi,Komárom,2.0,[Helyben],5135.0,2666,1159,,,,,,,,,,,,,,
Nagyiván,21689.0,község,Jász-Nagykun-Szolnok,168 0,Tiszafüredi,Tiszafüred,5.0,Tiszaigar,4316.0,994,493,,,,,,,,1.0,,,,,,
Nagykálló,24785.0,város,Szabolcs-Szatmár-Bereg,155 1,Nagykállói,Nagykálló,1.0,–,6853.0,9016,3634,,,,,,,,1.0,,,,,,
Nagykamarás,4242.0,község,Békés,049 0,Mezőkovácsházai,Mezőkovácsháza,2.0,[Helyben],4310.0,1051,779,,,,,,,,,,,,,,
Nagykanizsa,30933.0,megyei jogú város,Zala,196 1,Nagykanizsai,Nagykanizsa,1.0,–,14840.0,42042,23492,,,,1.0,,1.0,,1.0,,,,,,
Nagykapornak,20589.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,2.0,[Helyben],2441.0,863,373,,,,,,,,,,,,,,
Nagykarácsony,7001.0,község,Fejér,078 0,Dunaújvárosi,Dunaújváros,5.0,Kisapostag,3046.0,1266,592,,,,,,,,,,,,,,
Nagykáta,13435.0,város,Pest,131 1,Nagykátai,Nagykáta,1.0,–,8161.0,11874,4941,,,,,,,,1.0,,,,,,
Nagykereki,8907.0,község,Hajdú-Bihar,094 0,Berettyóújfalui,Berettyóújfalu,5.0,Biharkeresztes,3727.0000000000005,1086,470,,,,,,,,1.0,1.0,,,,,
Nagykeresztúr,34281.0,község,Nógrád,120 0,Salgótarjáni,Salgótarján,5.0,Lucfalva,819.9999999999999,227,102,,,,,,,,,,,,,,
Nagykinizs,26505.0,község,Borsod-Abaúj-Zemplén,067 0,Szikszói,Szikszó,5.0,Szikszó,658.0,288,122,,,,,,,,1.0,,,,,,
Nagykónyi,27182.0,község,Tolna,174 0,Tamási,Tamási,2.0,[Helyben],4788.0,952,496,,,,,,,,1.0,,,,,,
Nagykorpád,32805.0,község,Somogy,145 0,Nagyatádi,Nagyatád,5.0,Lábod,3342.0,481,219,,,,,,,,1.0,,,,,,
Nagykovácsi,9991.0,nagyközség,Pest,123 0,Budakeszi,Budakeszi,1.0,–,2767.0,8757,3104,,,,,,1.0,,,,,,,,
Nagykozár,10940.0,község,Baranya,028 0,Pécsi,Pécs,2.0,[Helyben],1146.0,2011,710,,,,1.0,,1.0,,,,,,,,
Nagykökényes,24943.0,község,Heves,107 0,Hatvani,Hatvan,5.0,Heréd,1728.0,545,262,,,,,,,,,,,,,,
Nagykölked,32920.0,község,Vas,177 0,Körmendi,Körmend,5.0,Vasalja,977.9999999999999,180,70,,,,,,,,,,,,,,
Nagykőrös,19716.0,város,Pest,132 1,Nagykőrösi,Nagykőrös,1.0,–,22794.0,22940,10740,,,,,,,,1.0,,,,,,
Nagykörű,15574.0,község,Jász-Nagykun-Szolnok,167 0,Szolnoki,Szolnok,2.0,[Helyben],4281.0,1524,920,,,,,,,,1.0,,,,,,
Nagykutas,22178.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Bagod,844.9999999999999,442,182,,,,,,,,,,,,,,
Nagylak,12779.0,község,Csongrád-Csanád,073 0,Makói,Makó,5.0,Apátfalva,469.00000000000006,354,297,,,,,,,,,1.0,,,,,
Nagylengyel,4455.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Gellénháza,1024.0,500,207,,,,,,,,,,,,,,
Nagylóc,21102.0,község,Nógrád,121 0,Szécsényi,Szécsény,5.0,Rimóc,3911.9999999999995,1398,683,,,,,,,,1.0,,,,,,
Nagylók,32364.0,község,Fejér,084 0,Sárbogárdi,Sárbogárd,2.0,[Helyben],3244.0,984,458,,,,,,,,,,,,,,
Nagylózs,32939.0,község,Győr-Moson-Sopron,091 0,Soproni,Sopron,5.0,Sopronkövesd,1925.0,918,326,,,,,,,,,,,,,,
Nagymágocs,17233.0,nagyközség,Csongrád-Csanád,076 0,Szentesi,Szentes,1.0,–,7509.0,2661,1234,,,,,,,,,,,,,,
Nagymányok,14030.0,város,Tolna,170 0,Bonyhádi,Bonyhád,2.0,[Helyben],1068.0,2117,915,,,,,,1.0,,1.0,,,,,,
Nagymaros,31732.0,város,Pest,137 0,Szobi,Szob,1.0,–,3436.9999999999995,5011,2304,,,,,,1.0,,,,,,,,
Nagymizdó,15060.0,község,Vas,177 0,Körmendi,Körmend,5.0,Molnaszecsőd,676.0,111,69,,,,,,,,,,,,,,
Nagynyárád,14650.0,község,Baranya,027 0,Mohácsi,Mohács,2.0,[Helyben],2434.0,607,315,,,,,,1.0,,,,,,,,
Nagyoroszi,23986.0,község,Nógrád,119 0,Rétsági,Rétság,2.0,[Helyben],4003.0,1856,840,,,,,,,,1.0,,,,,,
Nagypáli,28468.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,2.0,[Helyben],632.0,566,212,,,,,,,,,,,,,,
Nagypall,19877.0,község,Baranya,029 0,Pécsváradi,Pécsvárad,5.0,Erzsébet,713.0,339,149,,,,,,1.0,,,,,,,,
Nagypeterd,27164.0,község,Baranya,033 0,Szigetvári,Szigetvár,2.0,[Helyben],1163.0,639,249,,,,,,,,1.0,,,,,,
Nagypirit,21403.0,község,Veszprém,186 0,Devecseri,Devecser,5.0,Tüskevár,1016.0,214,153,,,,,,,,,,,,,,
Nagyrábé,6309.0,nagyközség,Hajdú-Bihar,102 0,Püspökladányi,Püspökladány,2.0,[Helyben],8542.0,1857,925,,,,,,,,1.0,,,,,,
Nagyrada,16513.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,5.0,Garabonc,1285.0,435,202,,,,,,,,1.0,,,,,,
Nagyrákos,29869.0,község,Vas,177 0,Körmendi,Körmend,5.0,Őriszentpéter,1611.0,254,140,,,,,,,,,,,,,,
Nagyrécse,14979.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,2.0,[Helyben],2699.0,1105,436,,,,,,,,,,,,,,
Nagyréde,31486.0,nagyközség,Heves,106 0,Gyöngyösi,Gyöngyös,1.0,–,3434.0000000000005,3069,1261,,,,,,,,,,,,,,
Nagyrév,6318.0,község,Jász-Nagykun-Szolnok,165 0,Kunszentmártoni,Kunszentmárton,5.0,Tiszakürt,2979.0,590,378,,,,,,,,,,,,,,
Nagyrozvágy,33181.0,község,Borsod-Abaúj-Zemplén,054 0,Cigándi,Cigánd,5.0,Ricse,2681.0,578,274,,,,,,,,,,,,,,
Nagysáp,27076.0,község,Komárom-Esztergom,110 0,Esztergomi,Esztergom,5.0,Bajót,2478.0,1425,491,,,,,,,,,,,,,,
Nagysimonyi,26143.0,község,Vas,176 0,Celldömölki,Celldömölk,2.0,[Helyben],1567.0,916,420,,,,,,,,,,,,,,
Nagyszakácsi,25520.0,község,Somogy,144 0,Marcali,Marcali,2.0,[Helyben],2137.0,450,266,,,,,,,,,,,,,,
Nagyszékely,6761.0,község,Tolna,174 0,Tamási,Tamási,5.0,Tolnanémedi,3671.0,382,229,,,,,,,,,,,,,,
Nagyszekeres,27988.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,2.0,[Helyben],1051.0,443,200,,,,,,,,1.0,,,,,,
Nagyszénás,8244.0,nagyközség,Békés,050 0,Orosházi,Orosháza,1.0,–,9556.0,4242,2280,,,,,,,,,,,,,,
Nagyszentjános,33543.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,2.0,[Helyben],3033.0,2042,741,,,,,,,,,,,,,,
Nagyszokoly,13709.0,község,Tolna,174 0,Tamási,Tamási,5.0,Nagykónyi,2799.0,871,413,,,,,,,,1.0,,,,,,
Nagytálya,27605.0,község,Heves,104 0,Egri,Eger,5.0,Maklár,1319.0,898,356,,,,,,,,,,,,,,
